Pennsylvania,Pelican,86299,9289
Italy,Swallow,59403,9290
Ghana,Otter,2222,9291
Virginia,Fish,3427,9292
Turkey,Heron,72684,9293
Virginia,Pelican,81399,9294
Michigan,Dolphin,77026,9295
Canada,Cheetah,25085,9296
MARSHALL_ISLANDS,Peafowl,54287,9297
Canada,Ram,86483,9298
Tanzania,Hornet,44853,9299
Barbados,Manatee,61799,9300
Colombia,Skunk,84097,9301
Namibia,Nightingale,68083,9302
Massachusetts,Skunk,44530,9303
Mozambique,Beaver,92289,9304
Italy,Ram,47673,9305
Nauru,Beaver,95774,9306
Washington,Apristurus,83586,9307
Nebraska,Flamingo,96409,9308
Nigeria,Hemiscyllium,25412,9309
Ethiopia,Badger,80613,9310
Alabama,Mouse,45487,9311
Uganda,Isogomphodon,34394,9312
Tennessee,Crow,78589,9313
Luxembourg,Orectolobus,17111,9314
Malta,Anatidae,49187,9315
Minnesota,Swan,94979,9316
Florida,Moose,40610,9317
Wisconsin,Magpie,64787,9318
Uruguay,Pony,57586,9319
Tanzania,Ostrich,60736,9320
Thailand,Manatee,665,9321
Oregon,Skunk,39364,9322
Madagascar,Partridge,89884,9323
Barbados,Gazelle,44557,9324
France,Pelican,87612,9325
Nebraska,Quail,77738,9326
Kiribati,Fish,8746,9327
Sweden,Wombat,87855,9328
Ukraine,Rhizoprionodon,85603,9329
Croatia,Hamster,14568,9330
Rhode_Island,Lamna,5079,9331
Nepal,Goose,94825,9332
Maryland,Flamingo,64668,9333
Tennessee,Jackal,62832,9334
Uzbekistan,Pristiophorus,61119,9335
Zimbabwe,Partridge,53473,9336
Netherlands,Wombat,3097,9337
EL_SALVADOR,Carcharhinus,51941,9338
Sudan,Cormorant,72708,9339
Kiribati,Mouse,79902,9340
Namibia,Mallard,62199,9341
Saudi_Arabia,Louse,34019,9342
Turkey,Cirrhoscyllium,34167,9343
Luxembourg,Parmaturus,82761,9344
Alaska,Jackal,59108,9345
Dominica,Angel_shark,10793,9346
Nigeria,Otter,58837,9347
Barbados,Cormorant,29686,9348
Jordan,Heron,50563,9349
Romania,Fish,49943,9350
Colombia,Negaprion,33010,9351
Vatican_City,Triakis,18025,9352
MARSHALL_ISLANDS,Mule,27818,9353
Nepal,Fox,56610,9354
Ukraine,Hornet,98379,9355
Malawi,Baboon,1061,9356
Ecuador,Orectolobus,44575,9357
Vatican_City,Orectolobus,97133,9358
Virginia,Lamniformes,41335,9359
Turkey,Wren,74563,9360
Florida,Triakis,80145,9361
Tunisia,Prionace,34654,9362
Tennessee,Pygmy_Shark,80243,9363
Namibia,Mouse,94063,9364
Hawaii,Goldfinch,57797,9365
Luxembourg,Prionace,85127,9366
Rhode_Island,Alligator,99758,9367
New_Jersey,Chamois,91638,9368
Tuvalu,Guanaco,52536,9369
Croatia,Hamster,76266,9370
Singapore,Hemitriakis,55523,9371
DOMINICAN_REPUBLIC,Swan,41175,9372
Tuvalu,Scoliodon,5234,9373
Jordan,Rhinoceros,99864,9374
Alaska,Hyena,90660,9375
Turkey,Crow,73065,9376
Samoa,Sheep,67929,9377
Rhode_Island,Scoliodon,23022,9378
Tanzania,Pelican,74259,9379
Malawi,Snipe,83701,9380
Finland,Gerbil,28663,9381
Sudan,Chiloscyllium,38422,9382
Tunisia,Angel_shark,65305,9383
Rhode_Island,Gerbil,55561,9384
Tuvalu,Pygmy_Shark,15825,9385
Mississippi,Triaenodon,96048,9386
Wyoming,Magpie,55266,9387
Madagascar,Columbidae,7866,9388
France,Giraffe,63598,9389
Nigeria,Triakis,9943,9390
Malawi,Cormorant,45824,9391
Malawi,Dolphin,57050,9392
Uruguay,Carcharhiniformes,48442,9393
Switzerland,Human,44624,9394
Namibia,Squaliformes,57705,9395
Jordan,Triakis,56549,9396
Finland,Coccinellidae,73096,9397
Morocco,Angel_shark,77748,9398
Ukraine,Apristurus,46140,9399
Cyprus,Lamna,20613,9400
Switzerland,Hawk,74689,9401
Minnesota,Crow,31266,9402
Ghana,Heron,88457,9403
Michigan,Carcharhinus,23255,9404
EQUATORIAL_GUINEA,Echinorhinus,8420,9405
Ireland,Parascyllium,54350,9406
Minnesota,Mouse,37204,9407
Hawaii,Pony,80341,9408
Rhode_Island,Ostrich,91507,9409
California,Carcharhiniformes,37404,9410
Zimbabwe,Crow,78113,9411
Maine,Prionace,93482,9412
Canada,Isurus,95982,9413
Canada,Whale_Shark,62851,9414
Kiribati,Guanaco,44240,9415
Mozambique,Fish,1226,9416
California,Badger,76269,9417
Denmark,Pinniped,27751,9418
Sudan,Bullhead_shark,54968,9419
Tonga,Angel_shark,59851,9420
New_Jersey,Wren,88739,9421
France,Ostrich,88017,9422
Ghana,Cheetah,82788,9423
France,Ram,10211,9424
South_Carolina,Coccinellidae,63275,9425
Nauru,Fox,22697,9426
Zimbabwe,Gorilla,88873,9427
Texas,Pygmy_Shark,42465,9428
Cyprus,Nightingale,91716,9429
Minnesota,Partridge,72463,9430
Wyoming,Ostrich,37509,9431
COSTA_RICA,Prionace,19646,9432
Virginia,Coccinellidae,1016,9433
Uzbekistan,Gazelle,47575,9434
Mississippi,Rhinoceros,80324,9435
Dominica,Bullhead_shark,74728,9436
Japan,Poroderma,53268,9437
Minnesota,Human,50949,9438
Ghana,Fish,73079,9439
Jordan,Apristurus,53907,9440
WESTERN_SAHARA,Black_panther,82259,9441
South_Carolina,Scoliodon,18929,9442
Maryland,Mule,37473,9443
Sudan,Carcharhinus,37994,9444
Alaska,Sphyrna_lewini,79871,9445
Pennsylvania,Jaguar,14192,9446
Jordan,Sheep,41952,9447
Maryland,Moose,6275,9448
Lithuania,Dolphin,87791,9449
Malawi,Isurus,89184,9450
Barbados,Isurus,33381,9451
Alaska,Columbidae,90467,9452
Serbia,Mouse,60882,9453
Michigan,Fish,98115,9454
Zimbabwe,Sheep,80766,9455
Greece,Giant_Panda,15113,9456
Monaco,Poroderma,15994,9457
Mozambique,Hemitriakis,45406,9458
Denmark,Swallow,96613,9459
Romania,Jackal,77090,9460
Nigeria,Manatee,33331,9461
Romania,Partridge,17784,9462
Switzerland,Apristurus,46978,9463
Michigan,Anatidae,23784,9464
Greece,Pinniped,65319,9465
Dominica,Squaliformes,72604,9466
Grenada,Ostrich,70674,9467
Wisconsin,Wren,57700,9468
Grenada,Coccinellidae,29540,9469
Grenada,Jackal,12945,9470
Tunisia,Cirrhoscyllium,38830,9471
Tunisia,Cirrhoscyllium,18660,9472
Nauru,Sheep,91827,9473
Denmark,Chamois,46619,9474
Massachusetts,Carcharhinus,1863,9475
Mississippi,Chamois,53799,9476
Tunisia,Partridge,80589,9477
Jordan,Nightingale,36674,9478
Jordan,Quail,25236,9479
TRINIDAD_AND_TOBAGO,Ram,93896,9480
CZECH_REPUBLIC,Reindeer,38899,9481
Luxembourg,Hemiscyllium,2440,9482
Missouri,Coyote,44538,9483
Rhode_Island,Carcharhinus,74102,9484
New_Jersey,Cheetah,2565,9485
California,Parmaturus,49817,9486
Minnesota,Crow,91820,9487
Maine,Crow,12438,9488
WESTERN_SAHARA,Mule,66072,9489
Colombia,Pinniped,57635,9490
New_Mexico,Goldfinch,79284,9491
Slovenia,Chamois,54859,9492
New_Jersey,Lion,5733,9493
Serbia,Peafowl,23215,9494
Colombia,Moose,64677,9495
EL_SALVADOR,Fish,20920,9496
Uganda,Black_panther,97199,9497
Malaysia,Whale_Shark,13418,9498
Minnesota,Rhinoceros,76419,9499
Tunisia,Human,27725,9500
Tonga,Lamniformes,68392,9501
Morocco,Coccinellidae,37406,9502
Ethiopia,Jackal,68607,9503
Malawi,Baboon,14084,9504
Italy,Camel,50928,9505
Thailand,Mallard,77221,9506
Wisconsin,Zebra,48429,9507
DOMINICAN_REPUBLIC,Mouse,13425,9508
Rhode_Island,Lamniformes,66592,9509
Massachusetts,Cormorant,87434,9510
Dominica,Sheep,30825,9511
Nebraska,Swallow,72619,9512
Ecuador,Sheep,20885,9513
Ireland,Pelican,83229,9514
Nepal,Cobra,53525,9515
Switzerland,Cheetah,61972,9516
Ukraine,Dogfish,93790,9517
Hawaii,Heron,68461,9518
Japan,Mouse,7125,9519
Saudi_Arabia,Raven,88432,9520
Serbia,Chamois,55838,9521
Arizona,Apristurus,2,9522
Zambia,Fish,4300,9523
Malawi,Giraffe,50631,9524
Tennessee,Pelican,20675,9525
Malaysia,Human,10366,9526
Virginia,Raven,97872,9527
Nigeria,Mule,84191,9528
EL_SALVADOR,American_Bison,97253,9529
Nepal,Orectolobus,70699,9530
Mississippi,Giraffe,52881,9531
WESTERN_SAHARA,Hemitriakis,33719,9532
WESTERN_SAHARA,Camel,35937,9533
Ireland,Reindeer,54794,9534
Switzerland,Hawk,66490,9535
EQUATORIAL_GUINEA,Chiloscyllium,21891,9536
Dominica,Cobra,24,9537
Morocco,Bison,41512,9538
Spain,Rhizoprionodon,44329,9539
EQUATORIAL_GUINEA,Goldfinch,17969,9540
Wisconsin,Goose,24630,9541
California,Pelican,13486,9542
Michigan,Bison,98712,9543
Nepal,Giant_Panda,95247,9544
Minnesota,Cormorant,52266,9545
COSTA_RICA,Moose,73811,9546
MARSHALL_ISLANDS,Bullhead_shark,38184,9547
New_Jersey,Orectolobus,46875,9548
Spain,Magpie,46779,9549
Slovenia,Beaver,67827,9550
Ireland,Chiloscyllium,99176,9551
Saudi_Arabia,Fox,29133,9552
Slovenia,Heron,38832,9553
Nigeria,Nightingale,48484,9554
Croatia,Bullhead_shark,56615,9555
Italy,Alligator,25007,9556
MARSHALL_ISLANDS,Cormorant,11595,9557
Missouri,Peafowl,17553,9558
WESTERN_SAHARA,Prionace,4639,9559
Washington,Nightingale,19874,9560
Greece,Swan,59528,9561
Zimbabwe,Prionace_glauca,8819,9562
Ukraine,Gerbil,38977,9563
Ukraine,Isogomphodon,17678,9564
Michigan,Camel,28031,9565
Zimbabwe,Cirrhoscyllium,4692,9566
Pennsylvania,Ostrich,41872,9567
Virginia,Apristurus,50429,9568
Barbados,Heron,15908,9569
Tunisia,Fish,94282,9570
Dominica,Whale_Shark,24606,9571
Florida,Hamster,89505,9572
Tonga,Parmaturus,37184,9573
Finland,Lamniformes,16521,9574
Sweden,Angel_shark,7518,9575
Wyoming,Cormorant,42535,9576
Tunisia,Fox,71533,9577
Slovenia,Gazelle,10712,9578
Alabama,Bullhead_shark,54762,9579
Italy,Pygmy_Shark,29609,9580
Illinois,Sphyrna_lewini,78692,9581
Nepal,Triakis,5573,9582
Massachusetts,Dolphin,85114,9583
Italy,Nightingale,28262,9584
Massachusetts,Hawk,6906,9585
Tanzania,Alligator,80035,9586
Taiwan,Carcharhiniformes,72635,9587
Cyprus,Ram,40940,9588
Florida,Badger,60824,9589
Morocco,Carcharhinus,26861,9590
Nebraska,Human,56761,9591
Thailand,Lamna,7593,9592
Grenada,Baboon,4929,9593
Wyoming,Donkey,67903,9594
Samoa,Swan,34833,9595
Nauru,Gerbil,28285,9596
North_Carolina,Lion,65774,9597
Tennessee,Bullhead_shark,43720,9598
Latvia,Pinniped,49017,9599
Lithuania,Otter,51123,9600
DOMINICAN_REPUBLIC,Carcharhinus,29277,9601
WESTERN_SAHARA,Dolphin,94072,9602
Slovakia,Squaliformes,35906,9603
Georgia,Angel_shark,33500,9604
NEW_ZEALAND,Lion,6917,9605
Japan,Columbidae,90030,9606
Latvia,Lamna,53411,9607
Monaco,Hyena,79125,9608
Missouri,Cormorant,46520,9609
Lithuania,Camel,44914,9610
Sweden,Cobra,8771,9611
EQUATORIAL_GUINEA,Ostrich,26163,9612
NEW_ZEALAND,Lamniformes,83152,9613
Lithuania,Parmaturus,31360,9614
Uruguay,Mallard,42110,9615
Sweden,Mule,25277,9616
Luxembourg,Swan,20693,9617
Namibia,Columbidae,99157,9618
Denmark,Triakis,30459,9619
Vatican_City,Baboon,71671,9620
Pennsylvania,Snipe,6516,9621
Alabama,Pygmy_Shark,39361,9622
Greece,Hawk,53686,9623
New_Mexico,Bullhead_shark,64096,9624
Tuvalu,Isurus,46573,9625
Oregon,Goose,99505,9626
Wyoming,Carcharhinus,601,9627
Washington,Moose,74171,9628
EL_SALVADOR,Flamingo,79013,9629
Massachusetts,Magpie,53740,9630
New_Mexico,Pelican,14454,9631
Romania,Carcharhiniformes,15959,9632
Zambia,Isurus,17743,9633
Ethiopia,Gerbil,53769,9634
Turkey,Swan,78086,9635
Washington,Bison,25674,9636
Saudi_Arabia,Mule,39545,9637
Maryland,Hamster,54026,9638
Mississippi,Chamois,10446,9639
Ecuador,Hornet,36357,9640
Nebraska,Anatidae,90941,9641
Slovenia,Jaguar,8983,9642
Florida,Sheep,9702,9643
Illinois,Gorilla,39984,9644
Tonga,Isurus,38906,9645
Tanzania,Mule,81896,9646
Lithuania,Poroderma,41847,9647
Malta,Skunk,42525,9648
DOMINICAN_REPUBLIC,Cheetah,51073,9649
Jordan,Goldfinch,14869,9650
Thailand,Alligator,53919,9651
Singapore,Badger,51676,9652
Minnesota,Raven,95360,9653
Slovenia,Cheetah,26287,9654
Alabama,Snipe,62317,9655
Massachusetts,Fox,38927,9656
South_Carolina,Fox,27303,9657
TRINIDAD_AND_TOBAGO,Dolphin,54524,9658
EQUATORIAL_GUINEA,Jackal,93009,9659
DOMINICAN_REPUBLIC,Magpie,55032,9660
Mississippi,Bison,46331,9661
Mississippi,Camel,94445,9662
Taiwan,Baboon,72359,9663
North_Carolina,Nightingale,46677,9664
Uganda,Dogfish,57868,9665
Turkey,Giant_Panda,64601,9666
Minnesota,Dolphin,37722,9667
Uganda,Lamna,53473,9668
Denmark,Angel_shark,25505,9669
Luxembourg,Orectolobus,96449,9670
Sweden,Otter,97101,9671
Italy,Louse,39155,9672
Canada,Gazelle,67707,9673
Malta,Carcharhinus,60979,9674
Uzbekistan,Parascyllium,19858,9675
Slovenia,Zebra,71,9676
Morocco,Alligator,15525,9677
Sweden,Apristurus,78487,9678
Latvia,Mallard,86312,9679
Arizona,Sphyrna_lewini,88922,9680
Saudi_Arabia,Zebra,16527,9681
Hawaii,Louse,46931,9682
Slovakia,Peafowl,13261,9683
Barbados,Orectolobus,59838,9684
Singapore,Anatidae,92550,9685
Georgia,Triakis,41241,9686
Illinois,Guanaco,88438,9687
Missouri,Prionace,59021,9688
Oregon,Isogomphodon,47992,9689
Tennessee,Columbidae,97717,9690
Maryland,Otter,4877,9691
Latvia,Hyena,73195,9692
Tanzania,Bullhead_shark,5471,9693
Malaysia,Lamniformes,740,9694
Virginia,American_Bison,31751,9695
EL_SALVADOR,Guanaco,68028,9696
Nauru,Swallow,93741,9697
Florida,Carcharhiniformes,39256,9698
South_Carolina,Nightingale,58884,9699
Colombia,Carcharhiniformes,80823,9700
Maine,Squaliformes,22037,9701
Sweden,Chamois,28358,9702
Wyoming,Gorilla,79040,9703
Turkey,Sphyrna_lewini,94004,9704
Australia,Flamingo,20268,9705
Uzbekistan,Squaliformes,88086,9706
Greece,Goose,5389,9707
Australia,Giraffe,6923,9708
Massachusetts,Anatidae,31317,9709
Sweden,Louse,66978,9710
TRINIDAD_AND_TOBAGO,Lamna,85297,9711
Finland,Wombat,73844,9712
Louisiana,Triakis,94413,9713
EQUATORIAL_GUINEA,Hemiscyllium,42345,9714
Tuvalu,Partridge,60430,9715
Michigan,Skunk,67551,9716
Ghana,Coyote,21233,9717
Nauru,Hemiscyllium,24266,9718
Oregon,Cirrhoscyllium,91257,9719
Madagascar,Fox,52369,9720
Arizona,Parmaturus,10628,9721
Alaska,Rhinoceros,97328,9722
Nauru,Badger,4204,9723
Samoa,Skunk,76447,9724
Netherlands,Scoliodon,30567,9725
Alabama,American_Bison,48529,9726
Tanzania,Human,46621,9727
Turkey,Cobra,40600,9728
Singapore,Echinorhinus,52642,9729
NEW_ZEALAND,Hamster,68661,9730
Switzerland,Magpie,24288,9731
Tunisia,Mule,23516,9732
Spain,Pelican,29696,9733
Tanzania,Isurus,17476,9734
Sudan,Angel_shark,17105,9735
Nepal,Swan,45819,9736
Singapore,Rhinoceros,21881,9737
Finland,Hyena,20555,9738
Romania,Cheetah,38124,9739
WESTERN_SAHARA,Moose,14254,9740
Minnesota,Prionace_glauca,79504,9741
Tennessee,Pristiophorus,58609,9742
Zambia,Partridge,39291,9743
Saudi_Arabia,Flamingo,69719,9744
Nigeria,Zebra,36315,9745
Ghana,Sphyrna_lewini,52780,9746
Zambia,Carcharhiniformes,56325,9747
Ecuador,Peafowl,10667,9748
EQUATORIAL_GUINEA,Ram,67938,9749
Mozambique,Wombat,67678,9750
Cyprus,Manatee,74982,9751
New_Jersey,Prionace_glauca,84847,9752
Finland,Badger,72103,9753
Massachusetts,Badger,93555,9754
EQUATORIAL_GUINEA,American_Bison,83400,9755
Alaska,Pinniped,84048,9756
Ethiopia,Echinorhinus,66658,9757
Nigeria,Ram,40717,9758
Massachusetts,Isogomphodon,87270,9759
Ethiopia,Cirrhoscyllium,43863,9760
Uganda,Bullhead_shark,56731,9761
Ireland,Peafowl,65248,9762
Grenada,Rhizoprionodon,37359,9763
Maine,Pony,69266,9764
Samoa,Giant_Panda,78986,9765
Malta,Jaguar,11795,9766
Luxembourg,Cheetah,26941,9767
Georgia,Goose,28572,9768
Grenada,Polecat,73496,9769
Florida,Otter,59946,9770
Missouri,Baboon,71209,9771
Nigeria,Prionace,85295,9772
Hawaii,American_Bison,97397,9773
Cyprus,Coyote,70466,9774
Mississippi,Scoliodon,6553,9775
Louisiana,Pristiophorus,42170,9776
Japan,Reindeer,27228,9777
New_Mexico,Cirrhoscyllium,51390,9778
EL_SALVADOR,Pygmy_Shark,81739,9779
Cyprus,Mouse,50102,9780
Georgia,Hawk,16594,9781
Thailand,Cheetah,87056,9782
California,Coccinellidae,82487,9783
Malaysia,Zebra,67791,9784
Maine,Hemitriakis,11397,9785
EQUATORIAL_GUINEA,Lamniformes,31293,9786
Kiribati,Magpie,85919,9787
Malta,Prionace,71600,9788
Illinois,Jackal,50151,9789
Mississippi,Rhinoceros,7990,9790
North_Carolina,Magpie,85449,9791
Vatican_City,Mouse,92991,9792
Ghana,Chiloscyllium,55642,9793
Canada,Apristurus,57508,9794
Tennessee,Sphyrna_lewini,14600,9795
Massachusetts,Dogfish,46561,9796
Greece,Hornet,52449,9797
Massachusetts,Pygmy_Shark,77467,9798
EL_SALVADOR,Lion,12827,9799
Zambia,Sphyrna_lewini,90043,9800
Ethiopia,Goose,63673,9801
Zimbabwe,Swan,20002,9802
Romania,American_Bison,93395,9803
Malaysia,Scoliodon,35535,9804
Nauru,Columbidae,75507,9805
Alaska,Giant_Panda,877,9806
Sweden,Zebra,96622,9807
North_Carolina,Donkey,62219,9808
Monaco,Reindeer,14546,9809
Texas,Pristiophorus,70380,9810
Oregon,Skunk,83074,9811
Ghana,Gazelle,31338,9812
Luxembourg,Mallard,6860,9813
Netherlands,Hawk,63549,9814
Singapore,Mouse,8962,9815
Ghana,Chamois,25165,9816
EL_SALVADOR,Donkey,2915,9817
Saudi_Arabia,Alligator,47033,9818
Saudi_Arabia,Prionace_glauca,98852,9819
Taiwan,Mule,77642,9820
Tunisia,Donkey,63186,9821
Netherlands,Prionace_glauca,19211,9822
Taiwan,Triakis,44239,9823
Texas,Quail,53769,9824
CZECH_REPUBLIC,Guanaco,14384,9825
Spain,Poroderma,2597,9826
Monaco,Rhizoprionodon,94030,9827
MARSHALL_ISLANDS,Chamois,39726,9828
Turkey,Squaliformes,47832,9829
Nigeria,Echinorhinus,94422,9830
Singapore,Negaprion,29399,9831
Saudi_Arabia,Cheetah,51745,9832
Texas,Flamingo,50735,9833
Ireland,Ram,83351,9834
Mississippi,Bison,20634,9835
Switzerland,Manatee,57673,9836
COSTA_RICA,Prionace,87335,9837
Nauru,Hamster,23227,9838
Oregon,Mouse,2922,9839
TRINIDAD_AND_TOBAGO,Bison,67945,9840
Nepal,Swallow,8078,9841
Luxembourg,Peafowl,18927,9842
New_Jersey,Pinniped,86399,9843
Tonga,Pygmy_Shark,45653,9844
Slovenia,Guanaco,29527,9845
Maine,Scoliodon,23982,9846
Tennessee,Peafowl,78050,9847
New_Jersey,Sheep,80651,9848
Ireland,Heron,23779,9849
Tunisia,Otter,16489,9850
Sudan,Crow,84723,9851
Serbia,Squaliformes,14841,9852
Barbados,Prionace_glauca,7272,9853
Michigan,Lamniformes,67512,9854
South_Carolina,Hamster,41404,9855
Switzerland,American_Bison,7810,9856
CZECH_REPUBLIC,American_Bison,44617,9857
Ukraine,Parmaturus,2443,9858
Zimbabwe,Goose,56329,9859
CZECH_REPUBLIC,Parascyllium,21804,9860
Missouri,Mule,46105,9861
Saudi_Arabia,Beaver,34124,9862
EQUATORIAL_GUINEA,Prionace,41606,9863
Nepal,Flamingo,47581,9864
North_Carolina,Dogfish,34715,9865
Thailand,Mouse,57102,9866
North_Carolina,Peafowl,70721,9867
Sudan,Heron,91570,9868
France,Anatidae,29100,9869
Denmark,Partridge,73995,9870
Pennsylvania,Scoliodon,46877,9871
Mozambique,Rhizoprionodon,13230,9872
Singapore,Fish,83675,9873
South_Carolina,Ostrich,16399,9874
Canada,Isurus,18017,9875
Maryland,Magpie,73476,9876
Alaska,Prionace,59059,9877
Nauru,Whale_Shark,68880,9878
Illinois,Heron,16617,9879
Zimbabwe,Hemiscyllium,48912,9880
Greece,Carcharhiniformes,41171,9881
California,Crow,31704,9882
Romania,Prionace,87518,9883
Sudan,Goose,64532,9884
Sweden,Triaenodon,91931,9885
Ukraine,Prionace_glauca,64938,9886
Colombia,Poroderma,48189,9887
Nauru,Wren,76188,9888
Nepal,Pony,55701,9889
Guatemala,Sphyrna_lewini,13804,9890
Tanzania,Jackal,65900,9891
Pennsylvania,Parascyllium,93934,9892
Barbados,Zebra,41622,9893
Turkey,Magpie,11636,9894
Sudan,Triakis,81529,9895
Spain,Prionace,94282,9896
Arizona,Peafowl,72911,9897
South_Carolina,Fish,68968,9898
Colombia,Magpie,48372,9899
Texas,Human,34838,9900
Oregon,Carcharhinus,41071,9901
EQUATORIAL_GUINEA,Sawshark,2389,9902
Luxembourg,Orectolobus,22289,9903
Hawaii,Lamniformes,35251,9904
Malta,Lion,14994,9905
Kiribati,Polecat,17517,9906
Hawaii,Whale_Shark,88733,9907
Monaco,Pinniped,1415,9908
Romania,Rhizoprionodon,75554,9909
Lithuania,Goldfinch,67750,9910
Minnesota,Jaguar,89346,9911
Minnesota,Giraffe,62615,9912
Massachusetts,Triaenodon,26509,9913
Nepal,Beaver,51947,9914
Arizona,American_Bison,5127,9915
Saudi_Arabia,Parascyllium,83887,9916
North_Carolina,Prionace_glauca,80834,9917
Spain,Snipe,67402,9918
Greece,Snipe,16976,9919
MARSHALL_ISLANDS,Triaenodon,52363,9920
Madagascar,Hawk,1025,9921
Oregon,Chamois,12906,9922
Ecuador,Badger,87361,9923
Missouri,Goldfinch,88366,9924
Finland,Bullhead_shark,61975,9925
Colombia,Dogfish,20069,9926
Maine,Columbidae,86525,9927
Zambia,Columbidae,30424,9928
Croatia,Baboon,32194,9929
Mississippi,Mallard,93288,9930
Cyprus,Bullhead_shark,50824,9931
Tunisia,Bullhead_shark,16150,9932
Saudi_Arabia,Poroderma,5331,9933
Australia,Squaliformes,6288,9934
Texas,Rhinoceros,95013,9935
Monaco,Hamster,2789,9936
Missouri,Guanaco,94156,9937
Alabama,Reindeer,6570,9938
Maryland,Baboon,70529,9939
Monaco,Hamster,66047,9940
Maine,Pristiophorus,26759,9941
Australia,Prionace_glauca,61543,9942
Michigan,Chamois,26739,9943
Georgia,Otter,14409,9944
Nigeria,Coyote,38193,9945
Minnesota,Baboon,14845,9946
Tennessee,Apristurus,3678,9947
Canada,Lamna,50867,9948
DOMINICAN_REPUBLIC,Louse,23227,9949
Malawi,Negaprion,99203,9950
Uzbekistan,Cheetah,88451,9951
Uruguay,Lion,16871,9952
Pennsylvania,Badger,85332,9953
Missouri,Mule,99236,9954
Australia,Quail,32486,9955
Pennsylvania,Rhizoprionodon,55104,9956
Virginia,Prionace_glauca,68370,9957
Netherlands,Isurus,20976,9958
Croatia,Fox,88467,9959
Tonga,Bullhead_shark,69477,9960
Mozambique,Anatidae,2396,9961
Romania,Isogomphodon,81268,9962
Uzbekistan,Fish,32068,9963
EQUATORIAL_GUINEA,Jaguar,87184,9964
Samoa,Carcharhinus,22297,9965
Italy,Coyote,50298,9966
Wisconsin,Lamna,62028,9967
Ireland,Flamingo,83338,9968
Zimbabwe,Peafowl,15103,9969
Sweden,Giraffe,7885,9970
Ethiopia,Raven,21543,9971
Netherlands,Partridge,27400,9972
New_Jersey,Bison,71476,9973
Ukraine,Guanaco,34743,9974
Malta,Cormorant,99282,9975
Zambia,Heron,54746,9976
Netherlands,Partridge,75913,9977
Romania,Ram,72028,9978
EQUATORIAL_GUINEA,Poroderma,52689,9979
Turkey,Snipe,80908,9980
Wyoming,Dolphin,92678,9981
Guatemala,Gazelle,179,9982
Alaska,Pygmy_Shark,93883,9983
Tonga,Coyote,13371,9984
Tonga,Giant_Panda,37860,9985
Romania,Hemiscyllium,10505,9986
Tunisia,Isurus,8234,9987
Tunisia,Prionace,26754,9988
Sweden,Lamniformes,56394,9989
Barbados,Badger,78096,9990
Croatia,Dogfish,1178,9991
Italy,Triakis,5571,9992
EQUATORIAL_GUINEA,Baboon,10573,9993
Samoa,Fox,46317,9994
Jordan,Lamna,78240,9995
Ethiopia,Ostrich,20392,9996
Namibia,Parmaturus,94091,9997
Vatican_City,Beaver,43179,9998
Spain,Hemiscyllium,64357,9999
Uruguay,Cheetah,36843,10000
Taiwan,Swallow,16369,10001
Morocco,Chiloscyllium,63466,10002
South_Carolina,American_Bison,10095,10003
Alabama,American_Bison,47404,10004
Ecuador,Badger,63312,10005
Uzbekistan,Moose,13344,10006
North_Carolina,Wren,7722,10007
New_Jersey,Chiloscyllium,31,10008
Jordan,Prionace,87286,10009
Croatia,Crow,68709,10010
Dominica,Hemitriakis,60909,10011
Mozambique,Wombat,18558,10012
Serbia,Triakis,74666,10013
Grenada,Hemitriakis,43103,10014
New_Mexico,Quail,66139,10015
Slovenia,Pinniped,22001,10016
France,Magpie,88875,10017
North_Carolina,Pinniped,85034,10018
Nigeria,American_Bison,38293,10019
DOMINICAN_REPUBLIC,Scoliodon,85117,10020
Ukraine,Fox,51002,10021
Minnesota,Badger,40323,10022
Latvia,Jaguar,71394,10023
Australia,Goldfinch,34396,10024
Slovakia,Hamster,8721,10025
Mozambique,Black_panther,27146,10026
Vatican_City,Triaenodon,34999,10027
Washington,Donkey,7647,10028
Ireland,Pinniped,90687,10029
Taiwan,Zebra,75289,10030
Ukraine,Nightingale,12494,10031
Michigan,Goldfinch,45533,10032
Florida,Crow,44102,10033
Ukraine,Triakis,66123,10034
TRINIDAD_AND_TOBAGO,Donkey,25200,10035
Louisiana,Dogfish,3878,10036
Louisiana,Cirrhoscyllium,88714,10037
Japan,Hawk,96921,10038
EQUATORIAL_GUINEA,Poroderma,42900,10039
Pennsylvania,Cheetah,50169,10040
Sudan,Reindeer,70468,10041
Cyprus,Whale_Shark,8889,10042
EQUATORIAL_GUINEA,Whale_Shark,52141,10043
Netherlands,Flamingo,67270,10044
Pennsylvania,Guanaco,50438,10045
Denmark,Sheep,52454,10046
Canada,Squaliformes,94427,10047
Greece,Cormorant,25785,10048
Zimbabwe,Prionace_glauca,29731,10049
New_Jersey,Mule,31364,10050
Massachusetts,Pygmy_Shark,58549,10051
MARSHALL_ISLANDS,Magpie,13166,10052
Wisconsin,Crow,73370,10053
Thailand,Hemiscyllium,67935,10054
Uruguay,Fox,86519,10055
Ethiopia,Baboon,50120,10056
Maine,Peafowl,24091,10057
Saudi_Arabia,Chamois,73539,10058
Namibia,Triaenodon,90172,10059
Tennessee,Crow,87837,10060
Turkey,Echinorhinus,32544,10061
EQUATORIAL_GUINEA,Bullhead_shark,38016,10062
